Source,Target,Edge,Coef
POU3F4,MEOX2,1,0.05978793932093083
ZBTB16,MEOX2,-1,-0.13291455140468159
TCF3,MEOX2,1,0.20349415567790435
XBP1,MEOX2,1,0.08579918222747081
HBP1,MEOX2,1,0.038893283213634444
ELF4,MEOX2,-1,-0.06911103270369365
HOXB3,MEOX2,1,0.03760934067505053
ZEB1,MEOX2,-1,-0.047842157766216885
NR2C2,MEOX2,-1,-0.10650753458108188
SATB1,MEOX2,-1,-0.10828017061010416
PRRX1,MEOX2,1,0.016334986257752548
FOXD3,MEOX2,-1,-0.020818207876877794
NR2E1,MEOX2,1,0.3260482133768587
IRF2,MEOX2,1,0.02603549374475584
HOXB6,MEOX2,-1,-0.03438923363531221
POU4F1,MEOX2,-1,-0.030755582611573816
FOXO4,MEOX2,-1,-0.045728479084748384
FOXO1,MEOX2,1,0.22864090565211095
FOXC2,MEOX2,1,0.023887551694062654
PITX1,MEOX2,-1,-0.02174600528829431
POU3F2,MEOX2,1,0.05954033821610132
HOXA4,MEOX2,1,0.060336876672966874
SOX1,MEOX2,-1,-0.08669834066793039
HOXA3,MEOX2,1,0.0072428405978056986
MSX2,MEOX2,-1,-0.2889243386787251
MSX1,MEOX2,1,0.1285728206567396
RARG,MEOX2,1,0.07090560530287937
ARID3A,MEOX2,-1,-0.037981785588803524
TEAD1,MEOX2,1,0.060732048405755315
TBP,MEOX2,-1,-0.09433186839962235
ZNF589,MEOX2,-1,-0.04166523898074482
BCL6,MEOX2,-1,-0.1887363100024431
EN1,MEOX2,-1,-0.034448724101080325
ZNF35,MEOX2,1,0.03489156734942466
SP100,KLF13,-1,-0.1979787351276827
RARA,KLF13,1,0.15354212558545302
CNOT3,KLF13,1,0.016652375557707006
ELF3,KLF13,-1,-0.11836892972006317
HOXD10,KLF13,-1,-0.04299590910003283
ARID5A,KLF13,-1,-0.12321631545961338
ETS1,KLF13,1,0.04884885199539759
GTF2A1,KLF13,-1,-0.01414380421738091
SOX9,KLF13,-1,-0.2385175465972387
ZNF281,KLF13,1,0.578998821980536
TRIM28,KLF13,1,0.033109801860366286
SP1,KLF13,1,0.15482199275705616
ZNF219,KLF13,1,0.04337616008782948
KLF11,KLF13,1,0.07749202599213065
SP4,KLF13,-1,-0.0543287839940904
PBX1,KLF13,-1,-0.04920993711364033
HOXD9,KLF13,-1,-0.04541715103432964
LEF1,KLF13,-1,-0.01771996746359196
ELF1,KLF13,1,0.007182665910694935
SPI1,KLF13,1,0.07532436818596285
SOX2,KLF13,1,0.07473267786212541
SRF,KLF13,1,0.1580642024312911
EWSR1,KLF13,1,0.12489269653884202
PPARG,KLF13,-1,-0.08821885968634206
ESR2,KLF13,-1,-0.0956960785610294
PATZ1,KLF13,1,0.0651045547464149
ZBTB16,KLF13,1,0.21055878431569786
TCF3,KLF13,-1,-0.002164472738323662
VDR,KLF13,1,0.07710672398972022
SOX12,KLF13,-1,-0.26308197411903994
NFATC1,KLF13,-1,-0.0018660127286653024
TAL1,KLF13,1,0.07441161340770061
RUNX1,KLF13,-1,-0.05595123597990538
TFAP2B,KLF13,1,0.07180457074030842
EGR1,KLF13,-1,-0.13624818351851536
IRF2,KLF13,-1,-0.008231927919299595
KLF12,KLF13,1,0.1254171520655809
FOXC1,KLF13,-1,-0.024690512518185295
NR2F1,KLF13,1,0.2357660756398023
POU3F2,KLF13,1,0.12804042444397626
MAZ,KLF13,1,0.10877644322449986
IRF5,KLF13,1,0.15642632238780804
AR,KLF13,1,0.03753856974622953
MAFB,KLF13,1,0.04918014069177674
TBP,KLF13,-1,-0.16085442958048565
TFAP2A,KLF13,-1,-0.017446547671769418
HOXA9,KLF13,-1,-0.008739668900530772
BRF1,ELK1,-1,-0.04380050007915797
MEF2D,ELK1,1,0.42203806368622837
NR1H2,ELK1,1,0.013229016065415329
KLF13,ELK1,-1,-0.0816205626453285
ESRRG,ELK1,1,0.19164035553091638
RARA,ELK1,-1,-0.009240047335319452
E2F1,ELK1,1,0.22117387170585556
ETS1,ELK1,-1,-0.015142325916101986
STAT4,ELK1,1,0.046546227880446815
SP1,ELK1,1,0.0582029927235495
ZNF219,ELK1,1,0.07458362166359611
SP4,ELK1,1,0.09390168967888189
PBX1,ELK1,-1,-0.18539724908552593
NFYA,ELK1,1,0.10121729584013452
KLF15,ELK1,-1,-0.014612877650104158
SPI1,ELK1,1,0.06615391532657461
THRA,ELK1,1,0.09752770375430894
EWSR1,ELK1,1,0.02190843796164834
PATZ1,ELK1,1,0.036404847180875916
CEBPA,ELK1,-1,-0.08628785669077277
E2F2,ELK1,-1,-0.09848635845630344
CEBPG,ELK1,1,0.06002257796965129
RUNX1,ELK1,1,0.06713376894328196
EGR1,ELK1,1,0.03319606781105748
LMO2,ELK1,-1,-0.06931166206604222
SMAD4,ELK1,1,0.2241221088415454
NF1,ELK1,-1,-0.39299493149084713
SMAD3,ELK1,1,0.08869328149055236
MAZ,ELK1,1,0.2535107314187608
AR,ELK1,-1,-0.05827396001603798
HLF,ELK1,1,0.13487669050063705
TBP,ELK1,1,0.041914488288208845
TFAP2A,ELK1,-1,-0.20536521687185533
NFIL3,ELK1,-1,-0.004609237620951869
ZNF35,ELK1,1,0.04476182014309574
TFAP4,ELK1,-1,-0.22902054544581138
NFKB2,HOXC10,-1,-0.017719024253827063
ELK1,HOXC10,1,0.0043284905697053245
E2F4,HOXC10,-1,-0.02478200825446809
SOX2,HOXC10,-1,-0.018623861964352183
SRF,HOXC10,-1,-0.04108334049149939
THRA,HOXC10,1,0.038832788315851026
EWSR1,HOXC10,1,0.04176691364627309
POU3F4,HOXC10,-1,-0.0072424441346801895
NFKB1,HOXC10,-1,-0.026787386614564902
ATF5,HOXC10,1,0.1520146527872092
JUN,HOXC10,-1,-0.007118443685495077
NKX2-5,HOXC10,1,0.2083581347500936
SOX11,HOXC10,1,0.10240274588850044
ZEB1,HOXC10,-1,-0.047332557619066434
EGR1,HOXC10,1,0.06084433490171082
PRRX1,HOXC10,-1,-0.008332322473704365
IRF2,HOXC10,1,0.04458170525504126
FOXO4,HOXC10,-1,-0.026447216229094746
TFEB,HOXC10,-1,-0.009684600699333822
MEIS1,HOXC10,1,0.04045173420700074
POU3F2,HOXC10,-1,-0.021069064110759303
FEV,HOXC10,1,0.08720936283162821
AR,HOXC10,-1,-0.038308862660787035
TEAD4,HOXC10,-1,-0.05999960887949719
NFATC4,HOXC10,1,0.0631502787775985
TEAD1,HOXC10,-1,-0.022978395038972598
TFAP2A,HOXC10,1,0.29233037625831226
EN1,HOXC10,1,0.2158649514046967
MEF2D,LHX6,1,0.03544388859518083
ELK1,LHX6,1,0.038090900281502776
ETS1,LHX6,-1,-0.0027462765251769572
MEF2A,LHX6,1,0.051185833896577874
STAT4,LHX6,1,0.3062004650951699
SP1,LHX6,-1,-0.059932998065403705
TP53,LHX6,-1,-0.00271086699003346
ZBTB7B,LHX6,-1,-0.051495547681426085
RXRA,LHX6,1,0.019814512420752495
KLF15,LHX6,-1,-0.0057240825575611
SPI1,LHX6,-1,-0.029058617040036958
SOX2,LHX6,-1,-0.10153541784719643
TCF3,LHX6,1,0.022338475514953392
TAL1,LHX6,1,0.08497143841623317
TFAP2B,LHX6,1,0.027680839360589002
SATB1,LHX6,1,0.1508886317453278
BACH1,LHX6,-1,-7.896701080099912e-05
NKX2-2,LHX6,1,0.025719328888179332
FOXC1,LHX6,1,0.09181505448208763
MAZ,LHX6,1,0.011145244964249094
FLI1,LHX6,1,0.010008800600848782
HIC1,LHX6,1,0.032072926423725355
RARG,LHX6,1,0.04727451005057309
PAX6,LHX6,1,0.09324669441914567
CNOT3,RELA,1,0.0778884299577734
SREBF2,RELA,1,0.012417341632493044
SOX9,RELA,1,0.10064616100255461
ZNF281,RELA,-1,-0.05365684765415529
FOXJ1,RELA,-1,-0.03728300008309019
TFEC,RELA,1,0.0031603763298838567
STAT4,RELA,-1,-0.11725804956760315
SP1,RELA,-1,-0.053689856015129905
ZNF219,RELA,-1,-0.004162220428097515
ZBTB7B,RELA,-1,-0.024935209063902654
KLF11,RELA,1,0.08168604438052504
SP4,RELA,-1,-0.07578732507410274
HOXC13,RELA,-1,-0.021373886680524756
E2F4,RELA,1,0.08650627727141448
RXRA,RELA,1,0.06021791523704945
KLF15,RELA,1,0.018567273169660014
JDP2,RELA,-1,-0.008880302520961418
ELF1,RELA,-1,-0.026852175914343825
SPI1,RELA,1,0.09835368998093577
SRF,RELA,1,0.02939502890618093
PATZ1,RELA,1,0.10308910250522237
POU3F4,RELA,1,0.02827564419008689
CEBPA,RELA,-1,-0.03620642063493882
TFE3,RELA,1,0.22113601118419346
TCF3,RELA,1,0.08404378352035781
MYCN,RELA,1,0.004883021379958898
JUN,RELA,1,0.0007613855320207695
CEBPG,RELA,1,0.07529225576415938
NKX2-5,RELA,1,0.03637235650633185
EGR2,RELA,-1,-0.03986658836100796
EMX2,RELA,-1,-0.04567020187135147
ZEB1,RELA,1,0.017403820181268653
EGR1,RELA,1,0.02428272967533416
IRF1,RELA,1,0.09392740870458399
FOXF2,RELA,1,0.028392158371175
MAF,RELA,-1,-0.04131070398192337
FOXD3,RELA,-1,-0.025464677925563735
IRF2,RELA,1,0.15315705311237252
PRDM1,RELA,-1,-0.07013818048296559
FOXC1,RELA,1,0.013023560700773594
FOXO1,RELA,-1,-0.0067474005116133235
NR2F1,RELA,-1,-0.0656461454654626
IRF7,RELA,1,0.03967092730598843
TTF1,RELA,1,0.1528380664865828
FLI1,RELA,1,0.0018473957905490825
TEAD4,RELA,1,0.008470619825453666
PRDM4,RELA,1,0.10677280164374478
FOXO3,RELA,1,0.018550100804240494
HOXA9,RELA,1,0.052972221543174214
ZNF35,RELA,-1,-0.05402095979060445
ETV1,TFCP2,1,0.015535275829301089
SOX18,TFCP2,1,0.02370218342336559
ELK1,TFCP2,1,0.036263304021585584
RELA,TFCP2,1,0.1419637398658396
ERF,TFCP2,1,0.06017845468285462
SOX21,TFCP2,1,0.042633895968208324
ZNF281,TFCP2,1,0.13770298470920314
SP1,TFCP2,1,0.0228892528754509
SOX4,TFCP2,1,0.01024442196832537
NFYA,TFCP2,1,0.024584210982695146
ETV6,TFCP2,1,0.006128630646662996
LEF1,TFCP2,1,0.07980520676911158
SOX13,TFCP2,1,0.042160239676527496
JDP2,TFCP2,-1,-0.004078901272202573
POU3F3,TFCP2,1,0.04094713463468248
ATF7,TFCP2,1,0.04959833114700985
TRAF4,TFCP2,1,0.041011396921209406
CEBPG,TFCP2,1,0.0943080540097421
XBP1,TFCP2,1,0.005642660286949325
HOXB6,TFCP2,-1,-0.04404758171503842
ETV5,TFCP2,1,0.029037046272780677
ATF2,TFCP2,1,0.15833306922988835
FOXO1,TFCP2,1,0.025987395404243746
CREB5,TFCP2,1,0.10936184635124933
ETV3,TFCP2,-1,-0.03520046894800391
FLI1,TFCP2,1,0.015812245298689562
SOX1,TFCP2,1,0.012096073815090116
ETS2,TFCP2,1,0.019919882929890626
FOXO3,TFCP2,1,0.014010823541271939
ETV1,SP100,-1,-0.0019197045118376204
TFCP2,SP100,1,0.006068125083356749
RARA,SP100,-1,-0.04564944478132033
HEY2,SP100,-1,-0.0007454841219929866
SREBF2,SP100,-1,-0.05512004792765376
ARID5A,SP100,1,0.04976554085666706
SOX21,SP100,1,0.04428793977597545
MEF2A,SP100,1,0.09125848063184122
TFEC,SP100,1,0.03947442000998122
SP1,SP100,-1,-0.025590460294576248
NEUROD1,SP100,-1,-0.01500028849478549
HMGA1,SP100,-1,-0.0028152601154476844
TP53,SP100,-1,-0.012539707375624275
NFYA,SP100,-1,-0.033835694729896976
GABPA,SP100,1,0.05674527760411168
LEF1,SP100,1,0.002206958984326055
SPI1,SP100,1,0.016028362240145106
SOX2,SP100,-1,-0.02608525156251642
SRF,SP100,-1,-0.00367179692432197
CEBPD,SP100,1,0.0008363134843378675
CEBPA,SP100,-1,-0.07795553006539811
MAFK,SP100,1,0.01225307713304005
TCF3,SP100,-1,-0.09159837001785949
VDR,SP100,1,0.032679014080779716
JUN,SP100,-1,-0.038395218882859405
CEBPG,SP100,1,0.08159744781762163
STAT5A,SP100,1,0.05017427336784724
RUNX1,SP100,1,0.0882333756030454
HBP1,SP100,1,0.02621845314405461
ELF4,SP100,1,0.060474381250751934
IRF1,SP100,1,0.12794583174589053
RUNX2,SP100,1,0.07384712251949506
NR2C2,SP100,-1,-0.016045666496751744
MAF,SP100,1,0.013708992769489104
NR2E1,SP100,1,0.01018019119377503
IRF2,SP100,1,0.1097173859967126
PRDM1,SP100,1,0.036320411722522955
FOXO4,SP100,-1,-0.0577286658162167
SMAD4,SP100,-1,-0.019638140528857855
MSC,SP100,-1,-0.03582343843935844
FOXO1,SP100,1,0.08396538319039966
IRF7,SP100,1,0.22135890921288726
FLI1,SP100,1,0.03678570052061138
IRF5,SP100,1,0.07889055777363485
AR,SP100,1,0.03401756015235227
NFATC4,SP100,1,0.00296574009916946
ELF2,SP100,-1,-0.022898423434862893
PPARA,SP100,1,0.02147074107600671
BCL6,SP100,-1,-0.007639983668436043
ASCL2,SP100,1,0.003986585150838647
ZNF35,SP100,-1,-0.015428364853806859
ERG,FOSL1,1,0.05012162123943058
MEOX2,FOSL1,1,0.016993096802686514
ELK1,FOSL1,1,0.013231882945025772
RELA,FOSL1,1,0.2474692828884328
E2F1,FOSL1,-1,-0.02349866577835398
GTF2A1,FOSL1,1,0.04463567875213081
SOX9,FOSL1,1,0.06589374832629159
ZNF281,FOSL1,-1,-0.0737790030977465
STAT4,FOSL1,1,0.04430956432421814
TRIM28,FOSL1,-1,-0.0891075651746034
SP1,FOSL1,-1,-0.13080266450651165
HMGA1,FOSL1,1,0.3627792267600716
ZNF219,FOSL1,1,0.0015121860080242315
TP53,FOSL1,1,0.019318866275143384
SOX17,FOSL1,-1,-0.08556457628568866
NFYA,FOSL1,-1,-0.052597794670871924
RXRA,FOSL1,1,0.03222364395362863
TEAD3,FOSL1,1,0.04021543173789279
KLF15,FOSL1,-1,-0.026115647916237862
SPI1,FOSL1,-1,-0.03363282177958232
SRF,FOSL1,1,0.04813958001661324
THRA,FOSL1,-1,-0.12070128643320084
PPARG,FOSL1,1,0.0037832725941592815
PATZ1,FOSL1,-1,-0.17457997571747447
POU3F4,FOSL1,1,0.004635177959316886
MAFK,FOSL1,1,0.06387238374899894
TCF3,FOSL1,-1,-0.05092964053065956
JUN,FOSL1,1,0.013343074460078692
TAL1,FOSL1,-1,-0.021275282504493214
ZNF217,FOSL1,1,0.15691785221964732
RUNX1,FOSL1,1,0.13570582270210388
HBP1,FOSL1,-1,-0.05627076518724382
ELF4,FOSL1,1,0.04491493397556858
FOS,FOSL1,-1,-0.04616683267480113
EGR1,FOSL1,1,0.031806139184820274
IRF1,FOSL1,1,0.01296251168611842
NR2C2,FOSL1,-1,-0.021596958466853725
HOXC6,FOSL1,-1,-0.08729884599992925
MAX,FOSL1,1,0.13652855421686094
IRF2,FOSL1,1,0.042929012228903725
SMAD3,FOSL1,1,0.06120359933468368
NKX3-1,FOSL1,1,0.10720553153159948
POU3F2,FOSL1,-1,-0.016838410200809485
FLI1,FOSL1,-1,-0.08378755896964185
SOX1,FOSL1,1,0.042853594701200114
TBX5,FOSL1,1,0.00456933555288979
ZNF350,FOSL1,-1,-0.0390850980296073
TEAD4,FOSL1,1,0.04942963404626163
MAFB,FOSL1,-1,-0.0574628954223309
TEAD1,FOSL1,1,0.07838792801871199
SREBF1,FOSL1,1,0.11848939650139993
TFAP2A,FOSL1,1,0.05883502372714836
HOXA9,FOSL1,-1,-0.009006087331031446
ZNF35,FOSL1,-1,-0.012794400441593726
MEOX2,ESRRG,1,0.034907487747004994
LHX6,ESRRG,1,0.06832703439911074
ELF3,ESRRG,1,0.01138871732201782
MEF2A,ESRRG,1,0.02298158891557669
SOX9,ESRRG,1,0.06274585935775809
ZNF281,ESRRG,1,0.03318897171777867
PLAG1,ESRRG,1,0.031813797572984776
HMGA1,ESRRG,-1,-0.048164648138721636
ZNF219,ESRRG,1,0.12421173336239827
KLF11,ESRRG,1,0.011370653232233505
SP4,ESRRG,1,0.006331565213323593
SOX4,ESRRG,-1,-0.11046597744758335
SOX17,ESRRG,1,0.04960378500963971
PBX1,ESRRG,1,0.10490782801484055
HOXD9,ESRRG,-1,-0.011602979130032602
LEF1,ESRRG,1,0.05463380383140504
SPI1,ESRRG,-1,-0.05245442399782569
TRAF4,ESRRG,1,0.0035832014227792095
CEBPA,ESRRG,1,0.003734436289246848
TCF3,ESRRG,-1,-0.13795052545240982
JUN,ESRRG,-1,-0.0015921653554208431
ZNF217,ESRRG,1,0.011793149797901838
EMX2,ESRRG,1,0.05198224153911778
EGR1,ESRRG,-1,-0.010888780020625776
RUNX2,ESRRG,1,0.08738552034307838
VAX2,ESRRG,1,0.040752488167139056
ONECUT2,ESRRG,1,0.13131898259914046
NR2E1,ESRRG,1,0.022266120144413287
BACH1,ESRRG,1,0.026439237297723017
FOXO1,ESRRG,1,0.011663213017065117
NR2F1,ESRRG,1,0.0636565985878462
IRF7,ESRRG,1,0.0016332440287248802
POU3F2,ESRRG,1,0.05051681891500203
HOXA4,ESRRG,1,0.0262260452485897
ZNF232,ESRRG,1,0.006813927734995619
AR,ESRRG,1,0.02645099999976816
TEAD4,ESRRG,-1,-0.018344689102759028
MAFB,ESRRG,-1,-0.030971180848325848
TBP,ESRRG,-1,-0.03396591514035765
BCL6,ESRRG,1,0.0036301774132330416
TFAP2A,ESRRG,1,0.04092917044509299
HOXA9,ESRRG,1,0.006664334295700576
EN1,ESRRG,1,0.08297975258461811
ZNF35,ESRRG,1,0.04499586100239179
MYBL2,NRF1,1,0.03221024636526587
ELK1,NRF1,1,0.02089267289564963
SREBF2,NRF1,1,0.020015989235834718
ETS1,NRF1,1,0.05045710360751249
AHR,NRF1,1,0.012902835716012336
ZNF281,NRF1,1,0.030056398477063387
SP1,NRF1,1,0.08773008564056128
E2F4,NRF1,1,0.08682417887183451
ZNF282,NRF1,1,0.1648379167149304
HOXD9,NRF1,1,0.013917796611159102
KLF15,NRF1,1,0.00248603451961153
SPI1,NRF1,-1,-0.06781551810854153
POU3F3,NRF1,1,0.014025775215883583
MAFK,NRF1,1,0.01414439342106729
TCF3,NRF1,1,0.07148704808034181
MZF1,NRF1,1,0.2537164956023679
SOX12,NRF1,1,0.004775248765596967
SOX11,NRF1,1,0.05330643183835453
HBP1,NRF1,1,0.0790333337841229
ZEB1,NRF1,1,0.05172346531455659
NKX2-2,NRF1,1,0.0006498768056452278
NR2F1,NRF1,1,0.004644531542945649
TGIF2,NRF1,1,0.04583579716453883
MEIS1,NRF1,1,0.017810882519286808
IRF7,NRF1,-1,-0.004682815229620568
POU3F2,NRF1,1,0.007856656470719418
AR,NRF1,1,0.004105302297671018
TEAD4,NRF1,1,0.006703567428116049
RUNX3,NRF1,-1,-0.039318254447363525
TBP,NRF1,1,0.08064780118585727
ELF2,NRF1,1,0.09947427464543308
FOXO3,NRF1,1,0.008309555913714234
EN1,NRF1,1,0.015727336809094217
NFIX,ZNF652,-1,-0.1479194342310858
MEOX2,ZNF652,-1,-0.033548168722081204
LHX6,ZNF652,-1,-0.051283180662406815
NRF1,ZNF652,1,0.037129129669820675
ELF3,ZNF652,1,0.09329807318950033
MEF2A,ZNF652,1,0.08661076201629549
SOX9,ZNF652,1,0.050164313319299325
ZNF281,ZNF652,1,0.05402005405432479
TRIM28,ZNF652,1,0.05734349973418411
SP1,ZNF652,1,0.028722129422572584
SP4,ZNF652,-1,-0.009794822868644157
SOX4,ZNF652,1,0.01500372768659992
PBX1,ZNF652,1,0.09549383357993443
SOX15,ZNF652,-1,-0.03843883877282784
GATA6,ZNF652,1,0.06492542495333092
SPI1,ZNF652,1,0.03279653621431074
SRF,ZNF652,-1,-0.09498571757595389
POU3F3,ZNF652,1,0.03340242037252082
PATZ1,ZNF652,1,0.005928667719911977
TRAF4,ZNF652,-1,-0.07086592181012812
E2F2,ZNF652,-1,-0.015966530826152393
TAL1,ZNF652,1,0.05228823041193171
STAT5A,ZNF652,1,0.0455140634367647
RUNX1,ZNF652,-1,-0.022946335423284454
SOX11,ZNF652,1,0.007158958046170948
HOXC11,ZNF652,-1,-0.03651303765616157
HOXB3,ZNF652,-1,-0.030435996015808073
EMX2,ZNF652,1,0.03697651406632808
TFAP2B,ZNF652,-1,-0.0032349637232395147
PRRX1,ZNF652,-1,-0.018374865764289493
VAX2,ZNF652,1,0.10997990794747203
MAF,ZNF652,-1,-0.025433835194959526
HOXB6,ZNF652,-1,-0.014294813549544764
POU4F1,ZNF652,-1,-0.014079303333088497
NKX2-2,ZNF652,1,0.0953288594333969
FOXO1,ZNF652,1,0.0644534872683466
MEIS1,ZNF652,1,0.12421654302225452
PITX1,ZNF652,-1,-0.03247193259429363
MAZ,ZNF652,1,0.044694523059510445
HOXB2,ZNF652,-1,-0.021801976936825496
HOXD11,ZNF652,1,0.06195364094353906
TTF1,ZNF652,1,0.11917771636056772
FLI1,ZNF652,1,0.031806591897789116
HOXA4,ZNF652,-1,-0.09852316498695664
TBX5,ZNF652,1,0.014446793566551392
AR,ZNF652,1,0.03348774403892506
MSX1,ZNF652,-1,-0.07556696151423896
RUNX3,ZNF652,-1,-0.000390828797211452
HOXC4,ZNF652,-1,-0.01718837604065852
TEAD1,ZNF652,1,0.11394580011280295
TBP,ZNF652,-1,-0.021395683702789995
ELF2,ZNF652,1,0.23596967216881973
ASCL2,ZNF652,-1,-0.1599350446048669
ZNF35,ZNF652,-1,-0.005050112823235481
NR2F6,RARA,1,0.0490859096609688
ETV1,RARA,1,0.02486411094236871
MEF2D,RARA,1,0.019346125888428545
HSF1,RARA,1,0.05474929351291251
SOX18,RARA,1,0.020030010903321894
KLF13,RARA,1,0.007281866118866691
ZNF652,RARA,1,0.023222214921643464
SREBF2,RARA,-1,-0.05008176788368822
ERF,RARA,1,0.10143783095750221
SOX21,RARA,-1,-0.03551341246862724
CTF1,RARA,1,7.115649193049503e-05
ETS1,RARA,1,0.07386388775071438
MEF2A,RARA,-1,-0.08145649402824705
AHR,RARA,1,0.06224757577073788
ZNF281,RARA,-1,-0.03629688765776047
PLAG1,RARA,1,0.05555003344209216
ZNF219,RARA,1,0.1749925777704993
TP53,RARA,1,0.02639753072354492
KLF11,RARA,-1,-0.010769970306962686
SOX4,RARA,1,0.13557393349727406
PBX1,RARA,-1,-0.11387160339988334
GBX2,RARA,1,0.011723695661005713
NFYA,RARA,1,0.04025339539809087
RXRA,RARA,1,0.10370905886499812
SOX15,RARA,-1,-0.021216877815366828
STAT5B,RARA,1,0.0545886172174258
LEF1,RARA,1,0.03241631117114801
KLF15,RARA,-1,-0.05961802036966636
SPI1,RARA,1,0.017031849508459856
SOX2,RARA,-1,-0.039263775119567364
SRF,RARA,1,0.08360750205782573
THRA,RARA,1,0.17175185230770046
POU3F3,RARA,1,0.005986168628617972
PPARG,RARA,1,0.08105923730376777
ESR2,RARA,-1,-0.04261871586707469
MAFK,RARA,1,0.06250938836215279
TCF3,RARA,1,0.09936126139792796
MZF1,RARA,-1,-0.11012766421192319
IKZF1,RARA,-1,-0.16687455576238502
E2F2,RARA,1,0.03139432084141584
RFX1,RARA,1,0.04105573687523703
STAT5A,RARA,-1,-0.023035208400503753
RUNX1,RARA,1,0.12999592389089915
HBP1,RARA,-1,-0.028883838712633555
EMX2,RARA,-1,-0.016056499138372964
EGR1,RARA,1,0.012569693150305192
NR2C2,RARA,-1,-0.0575409587093597
TFAP2C,RARA,-1,-0.11493539554394305
ONECUT2,RARA,1,0.031853875396879554
FOXD3,RARA,1,0.0010647449366406056
BRCA1,RARA,-1,-0.019001791334005244
IRF2,RARA,1,0.05409453184775907
FOXC1,RARA,-1,-0.11934552217002911
HOXA10,RARA,-1,-0.06066212811343297
SMAD3,RARA,1,0.02128800882610411
FOXO1,RARA,1,0.0902590187160906
NR2F1,RARA,-1,-0.06930516876621193
PITX1,RARA,-1,-0.016820436052287616
DLX6,RARA,1,0.08067055367477813
TCF7L2,RARA,1,0.0024735748603444425
RORA,RARA,1,0.15280749304635044
FLI1,RARA,-1,-0.07774748916523674
HOXA4,RARA,1,0.04596890833578798
SOX1,RARA,-1,-0.018853870415427278
HOXB13,RARA,1,0.057497032975382306
TBX5,RARA,1,0.04828384585072602
MSX2,RARA,1,0.03404053153910228
ZNF350,RARA,-1,-0.04760672712730213
MSX1,RARA,-1,-0.002194538625778677
MAFB,RARA,-1,-0.007489723870595817
RARG,RARA,1,0.07530157608090196
RUNX3,RARA,1,0.08284800720957344
TBP,RARA,1,0.03312756822221964
ZNF589,RARA,-1,-0.024032478256493264
BCL6,RARA,1,0.05788884026024033
SREBF1,RARA,1,0.08227800337001301
NKX6-1,RARA,1,0.0007451999684069259
TFAP2A,RARA,1,0.06547391560790108
PAX6,RARA,-1,-0.15096454883422786
OSR2,RARA,1,0.018290605700520268
RFX5,RARA,-1,-0.06678653483873498
EN1,RARA,1,0.03881766750678544
ARNT,HEY2,-1,-0.05530021255535149
SOX18,HEY2,1,0.06718237935973823
MEOX2,HEY2,-1,-0.14049985091723155
ELK1,HEY2,-1,-0.017872133288695028
TFCP2,HEY2,1,0.05507318703590369
RARA,HEY2,1,0.0785533203212662
HOXD10,HEY2,-1,-0.007853207528473531
MEF2A,HEY2,1,0.05849266699592609
AHR,HEY2,1,0.06369110575200115
SOX9,HEY2,1,0.09619117581674932
STAT4,HEY2,-1,-0.0492468839563958
SP1,HEY2,-1,-0.06234569574519411
ZBTB7B,HEY2,1,0.027730049191048746
PBX1,HEY2,1,0.05336211625438892
HOXD9,HEY2,1,0.02921274306273303
SOX15,HEY2,1,0.0011102077617503403
SOX13,HEY2,1,0.05379479224384038
HMGA2,HEY2,1,0.00198709226182362
SOX2,HEY2,1,0.029635846448309515
PPARG,HEY2,-1,-0.08175293276749215
PATZ1,HEY2,1,0.12723139366770075
CEBPA,HEY2,1,0.1309313716042491
ZBTB16,HEY2,-1,-0.035384491780252665
NFKB1,HEY2,-1,-0.050597827350601005
TCF3,HEY2,-1,-0.13143023317010363
NFATC1,HEY2,1,0.060351879390534165
SOX11,HEY2,1,0.0014476362155491555
ELF4,HEY2,-1,-0.008774207537250306
HOXB3,HEY2,-1,-0.0029725001344551873
ZEB1,HEY2,1,0.12254701697899378
TFAP2B,HEY2,-1,-0.06507337616880271
FOXF2,HEY2,1,0.08193535987573712
RUNX2,HEY2,1,0.06416051253938113
SATB1,HEY2,1,0.06143094982467774
HOXC6,HEY2,-1,-0.025631135040306594
TFAP2C,HEY2,-1,-0.026607005522586536
IRF2,HEY2,1,0.037047307513257216
HOXB6,HEY2,-1,-0.09552558970043319
KLF12,HEY2,1,0.08512151430523428
FOXC1,HEY2,1,0.07884044268881145
SMAD3,HEY2,1,0.06480365894601023
FOXO1,HEY2,-1,-0.09701512687655467
HOXB2,HEY2,-1,-0.04521773300910895
SOX1,HEY2,-1,-0.010544767970199239
TBX5,HEY2,1,0.001828596463839077
MSX2,HEY2,1,0.029815797355247527
ZNF350,HEY2,1,0.030621499646312368
AR,HEY2,1,0.005428012815773131
MSX1,HEY2,1,0.06631909238508445
MAFB,HEY2,1,0.04058446856612002
HOXC4,HEY2,-1,-0.006593509963544728
TEAD1,HEY2,-1,-0.04972517590233036
TBP,HEY2,1,0.112641704543282
EN1,HEY2,1,0.07178474613604054
ZNF35,HEY2,1,0.016987231189712893
BRF1,CNOT3,1,0.06101735066084532
SOX18,CNOT3,1,0.12928831606318186
NR1H2,CNOT3,1,0.13493985752070561
ELF3,CNOT3,-1,-0.013237419774501926
E2F1,CNOT3,-1,-0.1002127260103938
SOX21,CNOT3,1,0.017990456074654552
MEF2A,CNOT3,-1,-0.0053127671870446605
